"Yin Myint May , 60 , a doctor ,",{'opposition'}
"Htay Oo , its acting chairman ,",{'government'}
"Suu Kyi , 70 ,",{'opposition'}
"Soe Min , a USDP member who ran against Suu Kyi in a 2012 parliamentary by-election and lost",{'government'}
"Win Htein , a member of the NLD 's central executive committee ,",{'opposition'}
the United States and other countries,{'political'}
"Khin Zaw Win , an activist and former political prisoner",{'activistic_or_syndicate'}
the Obama administration 's,{'government'}
"Ben Zipperer , a labor economist at the Washington Center for Equitable Growth",{'scientific_or_analystic_expert'}
"Bill Dombrowski , president and chief executive of the California Retailers Association",{'activistic_or_syndicate'}
"Adam Ozimek , an economist at Moody 's Analytics",{'scientific_or_analystic_expert'}
"Valdez Anderson , who works at a heating and air-conditioning company in Sacramento ,",{'vox_pop_or_ordinary_people'}
"Edward Leamer , an economist who is the director of the UCLA Anderson Forecast ,",{'scientific_or_analystic_expert'}
"Dale Belman , a professor at Michigan State University who co-authored a book on the minimum wage",{'scientific_or_analystic_expert'}
University of California at San Diego,{'scientific_or_analystic_expert'}
a 2014 University of California at San Diego paper,{'report_or_scholarlyarticle'}
a fact sheet lawmakers released Monday,{'report_or_scholarlyarticle'}
Amy Glasmeier of the Massachusetts Institute of Technology,{'scientific_or_analystic_expert'}
Gov. Jerry Brown ( D ),{'government'}
the Organization for Economic Cooperation and Development,{'political'}
Jones,"{'source', 'activistic_or_syndicate'}"
"Trump 's army of Twitter followers and supportive websites , such as the conservative Breitbart.com",{'source'}
He,{'source'}
"Kathleen Hall Jamieson , a professor of communication at the University of Pennsylvania and the director of its Annenberg Public Policy Center","{'source', 'scientific_or_analystic_expert'}"
Jamieson,"{'source', 'scientific_or_analystic_expert'}"
his,{'source'}
she,{'source'}
"Jeffery Hemsley , an assistant professor in the school of information studies at Syracuse University","{'source', 'scientific_or_analystic_expert'}"
he,{'source'}
Holan,{'source'}
"Angie Drobnic Holan , Politifact 's editor","{'source', 'journalistic'}"
the news media,{'source'}
"Steve Smith , a veteran newspaper editor who teaches journalism at the University of Idaho","{'source', 'scientific_or_analystic_expert'}"
which,{'source'}
who,{'source'}
"the digital grass roots , from sites such as Jones 's Infowars to chain emails to social media",{'source'}
"Robert Mason , a University of Washington professor who has researched the spread of false information",{'source'}
birther sites - from Birthers.org to Obamabirthbook.com -,"{'source', 'website_or_webpage'}"
a recent CNN/ORC poll,"{'source', 'vox_pop_or_ordinary_people'}"
"Hemsley , the co-author of `` Going Viral , ''",{'source'}
FBI General Counsel James A. Baker,{'police'}
Justice Department senior trial counsel Caroline Lewis Wolverton,{'juridical'}
Attorneys for Clinton,{'juridical'}
Justice Department spokeswoman Nicole A. Navas,{'government'}
"her personal lawyer , David E. Kendall",{'juridical'}
An FBI spokesman,{'police'}
FBI and Justice Department,{'agent'}
a new Washington Post-ABC News poll,{'poll'}
Florida-based Republican strategist Al Cardenas,{'opposition'}
Clinton campaign officials,{'candidate_election'}
"Federico de JesÃ Âos , a Democratic strategist who was the Hispanic media director for Obama in 2008",{'political'}
"Lorella Praeli , Clinton 's Latino vote director ,",{'candidate_election'}
A new Latino Decisions poll released Friday,{'poll'}
some Democratic strategists,{'government'}
"Chuck Rocha , president of Solidarity Strategies , a Latino political-consulting firm",{'economic_or_business'}
a Democratic strategist,{'political'}
Praeli,{'candidate_election'}
Pro-Clinton super PAC Priorities USA Action,{'activistic_or_syndicate'}
Priorities spokesman Justin Barasky,{'activistic_or_syndicate'}
an average of recent Post-ABC polls,{'poll'}
Senate Minority Leader Harry M. Reid ( D-Nev . ),{'government'}
Senate Majority Whip John Cornyn ( R-Tex . ),{'opposition'}
Cornyn,{'opposition'}
Nelson,{'government'}
Florida Gov. Rick Scott ( R ),{'opposition'}
Presumptive Democratic presidential nominee Hillary Clinton,{'candidate_election'}
Presumptive Republican presidential candidate Donald Trump,{'candidate_election'}
"Benard Dreyer , president of the American Academy of Pediatrics",{'activistic_or_syndicate'}
"Florida Sens. Marco Rubio ( R ) , who is seeking reelection , and Bill Nelson ( D )",{'political'}
"Joseph Conlon , technical adviser to the American Mosquito Control Association",{'activistic_or_syndicate'}
House and Senate Republicans,{'political'}
"A coalition of nearly 40 groups - including the American Academy of Pediatrics , American Congress of Obstetricians and Gynecologists and Easter Seals -",{'activistic_or_syndicate'}
"Irwin Redlener , a pediatrician and director of the National Center for Disaster Preparedness at Columbia University",{'scientific_or_analystic_expert'}
Senate Democrats,{'government'}
"Jason Kander , who is running against Missouri Republican Roy Blunt ,",{'government'}
"Cynthia Pellegrini , senior vice president of public policy at the March of Dimes , which signed the letter",{'activistic_or_syndicate'}
"the State Department inspector general , Steve Linick ,",{'otherpublicservice'}
CREW,{'activistic_or_syndicate'}
IG,{'otherpublicservice'}
The IG report,{'report_or_scholarlyarticle'}
spokesman John Kirby,{'government'}
State Department officials,{'government'}
"Brian Fallon , a spokesman for the Clinton campaign ,",{'candidate_election'}
the IG review,{'report_or_scholarlyarticle'}
IG report,{'report_or_scholarlyarticle'}
a report from the State Department 's inspector general,{'report_or_scholarlyarticle'}
Paul Krugman of the New York Times,{'journalistic'}
Bloomberg News,{'news'}
a Republican administration,{'government'}
former tech executive Carly Fiorina,{'candidate_election'}
retired neurosurgeon Ben Carson,"{'opposition', 'candidate_election'}"
Ford itself,{'economic_or_business'}
CNBC 's,{'journalistic'}
Quick,{'journalistic'}
Quintanilla 's,{'journalistic'}
Fiorina 's,{'candidate_election'}
"Front-runner Hillary Rodham Clinton 's top challenger , Sen. Bernie Sanders of Vermont ,",{'candidate_election'}
a Trump supporter who runs the Twitter account @WomenForTrump,{'agent'}
a September Washington Post-ABC News poll,{'poll'}
"David Magel , 53 , who lives in the Chicago suburbs and flew with his 14-year-old son in his Cessna to a Trump rally Monday in Springfield , Ill.",{'vox_pop_or_ordinary_people'}
Magel,{'vox_pop_or_ordinary_people'}
A Clinton ally,{'agent'}
Virginia Gov. Terry McAuliffe ( D ),{'government'}
the Pew Research Center,{'scientific_or_analystic_expert'}
"Democrats ' vice presidential nominee , Sen. Tim Kaine ( D-Va . )",{'candidate_election'}
Democrats ',{'government'}
July 's Washington Post/ABC News polling,{'poll'}
the Treasury Department,{'government'}
the Treasury,{'government'}
Treasury Secretary Jacob J. Lew,{'government'}
"Raleigh , N.C.-based Salix Pharmaceuticals and the Italian firm Cosmo Pharmaceuticals",{'economic_or_business'}
A Treasury spokesman,{'government'}
Lew,{'government'}
"Gustav Ando , research director for IHS Life Sciences , a business information and consulting company ,",{'economic_or_business'}
Ando,{'economic_or_business'}
"Rep. Patrick J. Tiberi ( R-Ohio ) , a senior member of the tax-writing Ways and Means Committee",{'opposition'}
Pfizer chief executive Ian Read,{'economic_or_business'}
Congress 's Joint Committee on Taxation,{'political'}
Democrats and Republicans in Congress,{'political'}
Sen. Bernie Sanders of Vermont,{'candidate_election'}
Republican candidate Donald Trump,{'candidate_election'}
"Edward D. Kleinbard , former chief of staff of the Joint Committee on Taxation ,",{'political'}
Edward Snowden,{'activistic_or_syndicate'}
Snowden The Washington Post and other news outlets,{'agent'}
"Some observers , including University of North Carolina at Chapel Hill professor Zeynep Tufekci ,",{'scientific_or_analystic_expert'}
The group 's release of emails from the Democratic National Committee,{'wikileaks'}
The Clinton campaign and some cybersecurity experts,{'agent'}
Two of the biggest names in government data leaks,{'activistic_or_syndicate'}
Senate aides,{'government'}
Johnson 's agency,{'government'}
an ICE spokeswoman,{'police'}
one Democrat familiar with the discussion,{'government'}
dozens of members of his party,{'government'}
nearly 140 House members,{'political'}
Obama aides,{'government'}
The Post 's Greg Sargent,{'journalistic'}
Sanders and Clinton,{'candidate_election'}
Bill Clinton,"{'political', 'candidate_election'}"
"most presidents , including President Obama ,",{'government'}
a Wall Street Journal lunch group,{'traditional'}
the Democratic platform,{'government'}
those in the now-distant New Democrat movement,{'political'}
"California Gov. Jerry Brown , who lost to Bill Clinton in the 1992 Democratic primaries and whose views then on trade and other issues clashed with those of the former Arkansas governor ,",{'government'}
the centrist,{'source'}
"Al From , who helped found the DLC , and wrote a book that inspired the documentary",{'activistic_or_syndicate'}
Saez,{'scientific_or_analystic_expert'}
ProPublica,{'alternative'}
General Electric,{'economic_or_business'}
"The American Health Security Act of 2009 , introduced by Sanders during the debate on the health-care bill ,",{'legislationobject'}
"Chaffetz and Rep. Bob Goodlatte ( R-Va . ) ,",{'opposition'}
FBI,{'police'}
the FBI summary,{'report_or_scholarlyarticle'}
The Platte River employee,{'economic_or_business'}
A Justice Department spokeswoman,{'government'}
A spokesman for Platte River,{'economic_or_business'}
an FBI summary of its investigation,{'report_or_scholarlyarticle'}
the House Select Committee on Benghazi,{'otherpublicservice'}
the Utah Republican,{'opposition'}
"the letter - addressed to the U.S. attorney for the District of Columbia , Channing D. Phillips",{'interpersonal_communication_or_message'}
documents made public by the FBI about its investigation into Clinton 's use of a private email server as secretary of state,{'otherdocument'}
House Oversight Committee Chairman Jason Chaffetz,{'opposition'}
Chaffetz,{'opposition'}
Advisers to four remaining mainstream candidates,{'candidate_election'}
the four candidates,{'candidate_election'}
Kasich 's team,{'candidate_election'}
Bush 's team,{'candidate_election'}
significant numbers of Republican voters,{'vox_pop_or_ordinary_people'}
others,{'source'}
the beleaguered establishment wing of the Republican Party,{'opposition'}
One strategist,{'political'}
"a strategist for one of these candidates , speaking on the condition of anonymity to offer a strategic assessment",{'agent'}
Rubio 's team,{'candidate_election'}
some mainstream Republicans,{'agent'}
she and other Democrats on the stage,{'political'}
Party Chairman Reince Priebus,{'opposition'}
former Maryland governor Martin O'Malley,{'candidate_election'}
"Clinton 's campaign communications director , Jennifer Palmieri ,",{'candidate_election'}
West,{'scientific_or_analystic_expert'}
pollster Frank Luntz,{'scientific_or_analystic_expert'}
Democrats in Iowa who watched the Saturday debate,{'agent'}
"Sue Seedorff-Keninger , 62 , who has n't decided which candidate she will caucus with",{'vox_pop_or_ordinary_people'}
Diane Sawyer,{'journalistic'}
ABC News 's,{'news'}
Rubio spokesman Alex Conant,{'candidate_election'}
former Obama adviser David Axelrod,"{'political', 'scientific_or_analystic_expert'}"
ABC News 's `` This Week,{'news'}
"One of his advisers , Tad Devine ,",{'candidate_election'}
"Andy Grewal , a law professor at the University of Iowa",{'scientific_or_analystic_expert'}
A Field Poll of the Democratic race in May 2015,{'poll'}
"brothers John and Brian Meza , 22 and 19 ,",{'vox_pop_or_ordinary_people'}
Pew,{'scientific_or_analystic_expert'}
another Pew study from 2011,{'report_or_scholarlyarticle'}
a January 2016 study by the Pew Research Center based on census data from 2014,{'report_or_scholarlyarticle'}
Weaver,"{'opposition', 'candidate_election'}"
Univision,{'news'}
Brian Meza,{'vox_pop_or_ordinary_people'}
Young Latinos and Asian Americans,{'agent'}
"Weaver , the campaign manager",{'candidate_election'}
Marco Rubio 's top advisers,{'candidate_election'}
"The aides , led by campaign manager Terry Sullivan ,",{'candidate_election'}
Supporters who have heard directly from the Rubio campaign,{'agent'}
billionaire hedge fund manager Paul Singer,{'economic_or_business'}
"Anthony Gioia , a major GOP fundraiser in Buffalo",{'activistic_or_syndicate'}
Rubio 's campaign,{'candidate_election'}
"One attendee , who like others spoke on the condition of anonymity to discuss the private meeting",{'agent'}
VanderSloot,{'economic_or_business'}
"Sullivan , struck by her story ,",{'candidate_election'}
"Frank VanderSloot , a billionaire head of an Idaho nutritional-supplement company ,",{'economic_or_business'}
The 57-year-old scientist,{'vox_pop_or_ordinary_people'}
Democratic presidential front-runner and former secretary of state Hillary Clinton,{'candidate_election'}
"Bernstein , a Montgomery Village resident",{'vox_pop_or_ordinary_people'}
The Washington Post 's editorial board,{'traditional'}
Lori Bernstein,{'vox_pop_or_ordinary_people'}
the prominent Jewish civil rights organization the Anti-Defamation League,{'activistic_or_syndicate'}
about 200 protesters,{'activistic_or_syndicate'}
"Verizon , striking unions",{'source'}
Verizon,{'economic_or_business'}
Verizon executives,{'economic_or_business'}
chief executive Lowell McAdam,{'economic_or_business'}
Democratic presidential candidates Hillary Clinton and Bernie Sanders,{'candidate_election'}
"Peter Morency , a Verizon customer based in Boston ,",{'vox_pop_or_ordinary_people'}
CWA President Chris Shelton,{'activistic_or_syndicate'}
"the Communications Workers of America , one of the unions representing the employees",{'activistic_or_syndicate'}
Labor Secretary Thomas Perez,{'government'}
Friday 's tentative agreement between Verizon and the unions,{'treaty_or_contract_or_agreement'}
the Labor Department,{'government'}
Emanuel,"{'source', 'government'}"
the Justice Department,{'government'}
Illinois Attorney General Lisa M. Madigan ( D ),{'juridical'}
Durbin,{'government'}
"Democratic strategist David Axelrod , a longtime Emanuel ally who served with him in the Obama White House",{'agent'}
Cook County prosecutors,{'juridical'}
"Alderman William D. Burns , whose district includes Hyde Park , on Chicago 's South Side",{'political'}
The U.S. attorney 's office,{'juridical'}
Chicago Alderman Jason C. Ervin,{'political'}
"JesÃos `` Chuy '' GarcÃa , a little-known county commissioner",{'opposition'}
A White House official,{'agent'}
the nonpartisan Better Government Association,{'activistic_or_syndicate'}
A 2014 examination by the nonpartisan Better Government Association,{'report_or_scholarlyarticle'}
FBI officials,{'police'}
Clinton and the State Department,{'political'}
FBI Director James B. Comey,{'police'}
"Clinton 's attorney , David Kendall ,",{'juridical'}
Former federal prosecutor Glen Kopp,{'juridical'}
current and former officials in the FBI and at the Justice Department,{'agent'}
Attorney General Loretta E. Lynch,{'juridical'}
Kopp,{'juridical'}
"Pagliano 's attorney , Mark J. MacDougall ,",{'juridical'}
Spokesmen at the FBI and Justice Department,{'agent'}
a former U.S. law enforcement official who oversaw counterintelligence investigations,{'police'}
"I. Charles McCullough III , the inspector general of the intelligence community ,",{'otherpublicservice'}
Clinton 's allies,{'candidate_election'}
Sanders 's top advisers,{'candidate_election'}
"Michael Briggs , a spokesman for Sanders ,",{'candidate_election'}
some other quarters,{'agent'}
Chinese Foreign Ministry spokeswoman Hua Chunying,{'government'}
Other Netizens,{'agent'}
columnist Ai Jun,{'journalistic'}
Jun,{'journalistic'}
the nationalist Global Times tabloid,{'alternative'}
the Global Times piece,{'alternative'}
"Shen Xincheng , a doctoral candidate at the Georgia Institute of Technology ,",{'scientific_or_analystic_expert'}
Shen,{'scientific_or_analystic_expert'}
one user,{'agent'}
the Global Times,{'alternative'}
Freddy Ortega,{'celebrities_or_artistic'}
German Ortega,{'celebrities_or_artistic'}
a Mexican troupe,{'celebrities_or_artistic'}
"A group of 67 Latin American artists , writers , actors and scientists",{'vox_pop_or_ordinary_people'}
"The Nobel-winning Peruvian novelist Mario Vargas Llosa , one of the signatories ,",{'publicist'}
The Trump character,{'celebrities_or_artistic'}
Vargas Llosa,{'publicist'}
"German Ortega , one of the stars of the play",{'celebrities_or_artistic'}
"Freddy Ortega , German 's brother and fellow longtime television comedian , who also stars in the show",{'celebrities_or_artistic'}
Judge Gonzalo Curiel,{'juridical'}
New York Attorney General Eric Schneiderman,{'juridical'}
"Jill A. Martin , vice president and assistant general counsel for the Trump Organization ,",{'economic_or_business'}
some of Trump 's competitors and by a super PAC that opposed Trump,{'agent'}
Depositions released in March,{'otherdocument'}
court documents reported previously by The Post,{'otherdocument'}
A 2010 `` playbook '' published by Politico,{'book'}
the order released Friday,{'otherdocument'}
"One of the university 's top executives , Michael Sexton ,",{'scientific_or_analystic_expert'}
House Speaker Paul D. Ryan of Wisconsin,{'opposition'}
Law 's advocacy group One Nation,{'activistic_or_syndicate'}
Law,{'activistic_or_syndicate'}
"Mike Shields , president of the Congressional Leadership Fund , a super PAC allied with House leadership ,",{'activistic_or_syndicate'}
Shields,{'activistic_or_syndicate'}
Trump campaign manager Corey Lewandowski,{'candidate_election'}
veteran analyst Charlie Cook,{'scientific_or_analystic_expert'}
"Mark Holden , chairman of the board of Freedom Partners , the network 's funding arm ,",{'activistic_or_syndicate'}
"Scott Reed , the Chamber 's chief political strategist",{'activistic_or_syndicate'}
a Washington Post analysis of campaign finance filings,{'report_or_scholarlyarticle'}
"the Freedom Partners Action Fund , a super PAC financed by billionaire industrialist Charles Koch and other conservative donors ,",{'activistic_or_syndicate'}
"Idaho nutritional-supplement executive Frank VanderSloot , who had backed Sen. Marco Rubio of Florida and is now giving large sums to congressionally focused groups",{'economic_or_business'}
"Steven Law , a former top aide to Senate Majority Leader Mitch McConnell",{'activistic_or_syndicate'}
The behemoth Koch operation - which aims to spend almost $ 900 million before the November elections -,{'activistic_or_syndicate'}
Establishment Republicans and their big-money allies,{'agent'}
the Koch-backed Concerned Veterans for America,{'activistic_or_syndicate'}
"Alixandria Lapp , executive director of the House Majority PAC , a Democratic super PAC ,",{'activistic_or_syndicate'}
The Democratic Senatorial Campaign Committee,{'government'}
the Koch-backed advocacy group Americans for Prosperity,{'activistic_or_syndicate'}
Nefzi,{'religious'}
"Donna Lages , 39 , a waitress at the Golden Bear restaurant , which serves a $ 4 breakfast special",{'vox_pop_or_ordinary_people'}
"Linda Hudson , the mayor of Fort Pierce",{'political'}
Another Muslim who worshiped at the Islamic Center here and who did n't want to be named,{'religious'}
Adel Nefzi,{'religious'}
"Nefzi , a chemistry professor and a member of the mosque 's board ,",{'religious'}
"the bureau 's director , James B. Comey ,",{'police'}
"Dennis Gaskin , a retiree who worked at the Tropicana plant here that squeezes oranges into juice",{'vox_pop_or_ordinary_people'}
"Debbie Kepler , the organist at the Midway Baptist Church , which is on the same street as the mosque ,",{'vox_pop_or_ordinary_people'}
Ban,{'political'}
One news account,{'news'}
outgoing U.N. chief,{'political'}
Sanders 's own argument,{'source'}
Sanders 's hometown Burlington Free Press,{'traditional'}
The Washington Post 's Robert Costa,{'traditional'}
Edward-Isaac Dovere and Gabriel Debenedetti,{'journalistic'}
"Sanders , who had n't endorsed during the primaries ,",{'candidate_election'}
"superdelegates , the vast majority of whom support Hillary Clinton ,",{'government'}
Isaac Stanley-Becker,{'journalistic'}
The Democratic platform,{'government'}
Indiana governor,{'opposition'}
Gov. Mike Pence ( R ),{'opposition'}
Pence 's,{'opposition'}
Cruz 's allies,{'political'}
Cruz and many Indiana political observers,{'political'}
Fox News Channel,{'alternative'}
"Sen. Lindsey O. Graham ( R-S.C . ) , a former presidential candidate and a Cruz supporter",{'opposition'}
WIBC radio,{'news'}
"Corker 's usual negotiating partner , committee ranking Democrat Sen. Benjamin L. Cardin ( Md. ) ,",{'government'}
Corker,"{'government', 'opposition'}"
Menendez,{'government'}
Cardin,{'government'}
Sen. Mitch McConnell ( R-Ky . ),{'opposition'}
presumptive Republican nominee Donald Trump,{'candidate_election'}
Presumptive Democratic nominee Hillary Clinton,{'candidate_election'}
"Sens. Robert Menendez ( D-N.J. ) , Joe Manchin III ( D-W . Va. ) and Marco Rubio ( R-Fla . )",{'political'}
only two Democrats,{'government'}
Iran Sanctions Act,{'treaty_or_contract_or_agreement'}
Only two Democrats,{'government'}
a small group led by Senate Foreign Relations Committee Chairman Bob Corker ( R-Tenn . ),{'political'}
U.S. District Judge James C. Cacheris,{'juridical'}
Cacheris,{'juridical'}
U.S. officials,{'political'}
Lazar 's public defense counsel,{'juridical'}
"his wife , Gabriela Violeta Lazar",{'vox_pop_or_ordinary_people'}
Lazar,{'activistic_or_syndicate'}
Assistant U.S. Attorney Maya D. Song,{'juridical'}
The Romanian hacker,{'activistic_or_syndicate'}
public defender Shannon S. Quill,{'juridical'}
Sen. Ted Cruz ( R-Tex . ),{'candidate_election'}
A pro-Newt Gingrich PAC,{'activistic_or_syndicate'}
Some Cruz endorsers,{'agent'}
"State Rep. Wendy Nanney ( R ) , a leader of Cruz 's South Carolina antiabortion coalition ,",{'opposition'}
The polls of South Carolina,{'poll'}
super PAC spokeswoman Kellyanne Conway,{'activistic_or_syndicate'}
"Keep the Promise I , the most active in a trio of pro-Cruz super PACs ,",{'activistic_or_syndicate'}
"The anti-Trump spot , `` Trumpcare , ''",{'visual_or_audio_recording'}
Tripp,{'activistic_or_syndicate'}
"Dan Tripp , South Carolina state director of Keep the Promise ,",{'activistic_or_syndicate'}
Bright,{'opposition'}
A campaign TV ad released Thursday,{'visual_or_audio_recording'}
The Cruz campaign,{'candidate_election'}
"State Sen. Lee Bright ( R ) , another early Cruz supporter ,",{'opposition'}
The U.S. senator from Vermont,{'candidate_election'}
The Sanders camp,{'candidate_election'}
The Clinton campaign 's,{'candidate_election'}
The Clinton team,{'candidate_election'}
"one of those advisers , who spoke on the condition of anonymity to share internal information",{'agent'}
The current Associated Press count,{'dataset'}
the NBC-Wall Street Journal poll,{'poll'}
Greenberg,{'scientific_or_analystic_expert'}
"Geoff Garin , a Democratic pollster who is working with Priorities USA , a pro-Clinton super PAC ,",{'scientific_or_analystic_expert'}
McInturff,{'scientific_or_analystic_expert'}
"Bill McInturff , a Republican pollster who conducted the NBC-Wall Street Journal poll with Democratic pollster Peter Hart",{'scientific_or_analystic_expert'}
Democratic pollster Stan Greenberg,{'scientific_or_analystic_expert'}
"Whit Ayres , who was Rubio 's campaign pollster",{'scientific_or_analystic_expert'}
Sen. Marco Rubio of Florida,{'opposition'}
Ohio Gov. John Kasich,{'candidate_election'}
The senator from Vermont,{'candidate_election'}
all three candidates,{'candidate_election'}
the `` Medicare for all '' document he released,{'otherdocument'}
polls taken in December,{'poll'}
ABC 's `` This Week With George Stephanopoulos '',{'news'}
Co-moderator Andrea Mitchell,{'journalistic'}
"his website , Infowars.com",{'website_or_webpage'}
Some 20 percent of people in a recent CNN/ORC poll,{'vox_pop_or_ordinary_people'}
"Hemsley , the co-author of `` Going Viral , '' about the rapid spread of information ,",{'scientific_or_analystic_expert'}
Factcheck.org,{'website_or_webpage'}
Real News Right Now,{'website_or_webpage'}
29 percent ( and 43 percent of Republicans ),{'vox_pop_or_ordinary_people'}
"the digital grassroots , from sites like Jones 's Infowars.com to chain emails to social media",{'medium'}
His second tweet,{'twitter'}
"Stuart Stevens , who served as Mitt Romney 's chief strategist during the 2012 campaign ,",{'political'}
"Jennifer Palmieri , communications director for the Clinton campaign ,",{'candidate_election'}
Ronald Reagan 's former education secretary William J. Bennett,{'political'}
Bennett,{'political'}
Presumptive GOP nominee Donald Trump 's,{'candidate_election'}
first tweet Sunday morning,{'twitter'}
"Sam Nunberg , a former Trump aide ,",{'political'}
"Former House speaker Newt Gingrich , a Trump ally ,",{'candidate_election'}
Cruz 's,{'candidate_election'}
"Lindsey O. Graham , his hawkish South Carolina colleague and ex-rival in the presidential race",{'opposition'}
Cruz spokesman Rick Tyler,{'candidate_election'}
the Senate minority leader,{'government'}
Harry M. Reid ( D-Nev . ),{'government'}
"The pro-Christie Union Leader , New Hampshire 's largest newspaper ,",{'alternative'}
"Washington Post columnist Michael Gerson , a speechwriter in George W. Bush 's White House",{'political'}
Sen. Rand Paul ( Ky. ),{'opposition'}
the Republican establishment,{'opposition'}
a commercial running on Iowa TV,{'visual_or_audio_recording'}
his daughter Ivanka Trump,{'candidate_election'}
"Clinton 's campaign chairman , John Podesta",{'candidate_election'}
Billionaire entrepreneur Peter Thiel,{'economic_or_business'}
"Maricopa County ( Ariz. ) Sheriff Joe Arpaio , one of the most polarizing figures in the immigration debate ,",{'police'}
Vice President Biden,{'government'}
"Mo Elleithee , a Clinton campaign aide during her failed 2008 run and now director of the Georgetown University Institute of Politics and Public Service","{'political', 'scientific_or_analystic_expert'}"
Louisiana Gov. Bobby Jindal,{'opposition'}
Obama 's first five questioners,{'agent'}
A defensive Obama,{'government'}
"Matthew Soerens , spokesman for World Relief , the evangelical association 's humanitarian arm",{'activistic_or_syndicate'}
Soerens,{'activistic_or_syndicate'}
no candidate but long shot Lindsey Graham,{'candidate_election'}
"Rep. Mike McCaul ( Tex. ) , chairman of the House Homeland Security Committee",{'opposition'}
Jeb Bush and Ted Cruz,{'candidate_election'}
"Mike Huckabee , the former Arkansas governor ,",{'opposition'}
Cruz 's campaign,{'candidate_election'}
Trump 's campaign manager,{'candidate_election'}
Sweet,{'candidate_election'}
Tyler,{'candidate_election'}
"Sandra Inman , a Cruz supporter from Jackson , Miss.",{'vox_pop_or_ordinary_people'}
"Chad Sweet , the Cruz campaign 's chairman ,",{'candidate_election'}
Inman,{'vox_pop_or_ordinary_people'}
Ted Cruz ( R-Tex . ),{'candidate_election'}
"the latest Washington Post-ABC News poll , conducted in May ,",{'poll'}
More than 13 million people,{'vox_pop_or_ordinary_people'}
Sanders and the pontiff,{'agent'}
The Democratic presidential candidate,{'candidate_election'}
Clinton team,{'candidate_election'}
senior Clinton campaign officials,{'candidate_election'}
"Marlon Marshall , Clinton 's director of state campaigns and political engagement ,",{'candidate_election'}
"Skip Rutherford , a longtime Clinton loyalist and dean of the University of Arkansas Clinton School of Public Service , who has known the Clintons for decades",{'scientific_or_analystic_expert'}
"Brad Komar , Clinton 's Colorado state director",{'candidate_election'}
Some Clinton backers,{'political'}
"Many Democrats , including Clinton 's advisers ,",{'political'}
one well-connected Democrat familiar with the Clinton campaign 's organization,{'agent'}
senior Democrats and some Clinton allies,{'government'}
"David Axelrod , the top strategist on Obama 's 2008 and 2012 campaigns",{'political'}
"Mary Kay Henry , president of the Service Employees International Union",{'activistic_or_syndicate'}
Some top Democrats,{'government'}
Hacker who revealed private Clinton email address,{'activistic_or_syndicate'}
The Romanian hacker whose cyber-mischief first revealed that Hillary Clinton used a private email address while she was secretary of state,{'activistic_or_syndicate'}
Lazar 's plea agreement,{'treaty_or_contract_or_agreement'}
federal prosecutor Ryan Dickey,{'juridical'}
Marcel Lehel Lazar,{'activistic_or_syndicate'}
"His campaign manager , Jeff Weaver ,",{'candidate_election'}
Clinton 's biggest boosters in New Hampshire,{'agent'}
exit polls reported by CNN and other networks,{'poll'}
her potential Republican rivals,{'candidate_election'}
State Department spokesman John Kirby,{'government'}
"Steven Aftergood , who heads a project on government secrecy for the Federation of American Scientists ,",{'scientific_or_analystic_expert'}
"Another Clinton ally , Agriculture Secretary Tom Vilsack ,",{'government'}
"Sen. Dianne Feinstein of California , the ranking Democrat on the Senate Intelligence Committee",{'government'}
A U.S. law enforcement official familiar with the investigation,{'agent'}
Marco Rubio of Florida,{'candidate_election'}
Some Clinton allies,{'candidate_election'}
State 's reviewers,{'government'}
"Vilsack , a former Iowa governor",{'government'}
President FranÃ § ois Hollande,{'government'}
"Hollande , who returned to Paris to deal with the crisis after a private visit to Avignon , France",{'government'}
BFM TV,{'traditional'}
The Islamic State,{'activistic_or_syndicate'}
A reporter for Agence France-Presse,{'journalistic'}
the city of Nice,{'political'}
Violet,{'journalistic'}
"Jimmy Ghazal , 39 , a Lebanese man visiting Nice with his family ,",{'vox_pop_or_ordinary_people'}
to Twitter,{'twitter'}
Zeynep Akar,{'vox_pop_or_ordinary_people'}
Estrosi,{'government'}
French television channel BFM TV,{'traditional'}
"The French interior minister , Bernard Cazeneuve ,",{'government'}
"Christian Estrosi , a former mayor of Nice and currently president of the Regional Council of Provence-Alpes-Cote d'Azur ,",{'government'}
one of a series of Twitter messages,{'twitter'}
French officials,{'agent'}
"the SITE Intelligence Group , which monitors extremist statements",{'activistic_or_syndicate'}
Bouhlel,{'vox_pop_or_ordinary_people'}
News footage from the scene of the Nice incident,{'visual_or_audio_recording'}
Pro-Islamic State forums,{'website_or_webpage'}
"Maryam Violet , an Iranian journalist visiting Nice on vacation ,",{'journalistic'}
Presumptive Republican nominee Donald Trump,{'candidate_election'}
"Penny Nance , president and chief executive of Concerned Women for America",{'activistic_or_syndicate'}
"Joe Scheidler , national director of the Pro-Life Action League ,",{'activistic_or_syndicate'}
Scheidler,{'activistic_or_syndicate'}
Hogue,{'activistic_or_syndicate'}
"Kristan Hawkins , president of Students For Life of America",{'activistic_or_syndicate'}
"Cecile Richards , president of the Planned Parenthood Federation of America",{'activistic_or_syndicate'}
"Ilyse Hogue , president of NARAL Pro-Choice America",{'activistic_or_syndicate'}
the Guttmacher Institute,{'scientific_or_analystic_expert'}
South Carolina and South Dakota,{'political'}
